MachineName,Name,DisplayName,Priority,IIS
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_1,OASIS_LOYALTY_Patron_Logix_Instance_1,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_2,OASIS_LOYALTY_Patron_Logix_Instance_2,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_3,OASIS_LOYALTY_Patron_Logix_Instance_3,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_4,OASIS_LOYALTY_Patron_Logix_Instance_4,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_5,OASIS_LOYALTY_Patron_Logix_Instance_5,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_6,OASIS_LOYALTY_Patron_Logix_Instance_6,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_7,OASIS_LOYALTY_Patron_Logix_Instance_7,1,0
DCESRVHLO201.choctawcasinos.local,Patron_Logix_Instance_8,OASIS_LOYALTY_Patron_Logix_Instance_8,1,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_1,OASIS_LOYALTY_Rewards_Service_Instance_1,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_2,OASIS_LOYALTY_Rewards_Service_Instance_2,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_3,OASIS_LOYALTY_Rewards_Service_Instance_3,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_4,OASIS_LOYALTY_Rewards_Service_Instance_4,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_5,OASIS_LOYALTY_Rewards_Service_Instance_5,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_6,OASIS_LOYALTY_Rewards_Service_Instance_6,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_7,OASIS_LOYALTY_Rewards_Service_Instance_7,2,0
DCESRVHLO206.choctawcasinos.local,Rewards_Service_Instance_8,OASIS_LOYALTY_Rewards_Service_Instance_8,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_1,OASIS_LOYALTY_RewardsP_Service_Instance_1,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_2,OASIS_LOYALTY_RewardsP_Service_Instance_2,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_3,OASIS_LOYALTY_RewardsP_Service_Instance_3,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_4,OASIS_LOYALTY_RewardsP_Service_Instance_4,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_5,OASIS_LOYALTY_RewardsP_Service_Instance_5,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_6,OASIS_LOYALTY_RewardsP_Service_Instance_6,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_7,OASIS_LOYALTY_RewardsP_Service_Instance_7,2,0
DCESRVHLO206.choctawcasinos.local,RewardsP_Service_Instance_8,OASIS_LOYALTY_RewardsP_Service_Instance_8,2,0
DCESRVOLK204.choctawcasinos.local,OASIS_LOYALTY_Bus_service,OASIS_LOYALTY_Bus_service,3,0
DCESRVOLK203.choctawcasinos.local,RabbitMQ,RabbitMQ,4,0
